ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
7577;2010-04-26T11:00:00+02:00;102430;-20.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;360;7.7;292.95;283.05;53;30000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;60.0;1;800.0;31;20;11;101560.0;;;;;;;;;;;;12.3;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1112.0;3100.0;;1.0;8;900.0;5.0;0;7500.0;;;;;;;44.581167,4.733;MONTELIMAR;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;19.80000000000001;;;;;;44.581167;4.733;73;Montélimar;26198;CA Montélimar Agglomération;200040459;Drôme;26;Auvergne-Rhône-Alpes;84;4
7650;2010-04-26T11:00:00+02:00;102270;20.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;330;3.1;294.55;286.25;59;60000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;40.0;0;8000.0;30;20;12;101890.0;;;;;;;;;;;;7.2;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1107.0;3100.0;;3.0;0;7500.0;;;;;;;;;;43.437667,5.216;MARIGNANE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;21.400000000000034;;;;;;43.437667;5.216;9;Marignane;13054;Métropole d'Aix-Marseille-Provence;200054807;Bouches-du-Rhône;13;Provence-Alpes-Côte d'Azur;93;4
7621;2010-04-26T14:00:00+02:00;102550;-90.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;50;2.6;293.55;286.55;64;25000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;50.0;2;1750.0;31;20;12;98340.0;;;;;;;;;;;;7.2;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;710.0;1107.0;3100.0;;2.0;8;1500.0;3.0;0;6900.0;;;;;;;43.188,0.0;TARBES-OSSUN;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;20.400000000000034;;;;;;43.188;0.0;360;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;4
71805;2010-04-26T17:00:00+02:00;100570;70.0;1;180;4.1;279.65;276.05;78;20000.0;État du ciel inchangé dans l’ensemble;1;1;75.0;6;450.0;35;20;10;100480.0;;;;;;;;;;;;6.7;-10.0;;;;;0.0;0.0;;;;710.0;1107.0;;;3.0;6;480.0;5.0;6;1290.0;;;;;;;46.766333,-56.179167;ST-PIERRE;1;1;État du ciel inchangé dans l’ensemble;6.5;;;;;;46.766333;-56.179167;21;;;;;;;;;4
7460;2010-04-26T20:00:00+02:00;102470;-10.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;20;4.6;290.05;280.15;52;60000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;10.0;1;1750.0;31;20;12;98640.0;;;;284.15;;293.35;;;;;;8.7;-10.0;;;0.0;-60.0;0.0;0.0;;0.0;;710.0;1109.0;3100.0;;1.0;8;1800.0;;;;;;;;;;45.786833,3.149333;CLERMONT-FD;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;16.900000000000034;11.0;;20.200000000000045;;;45.786833;3.149333;331;Clermont-Ferrand;63113;Clermont Auvergne Métropole;246300701;Puy-de-Dôme;63;Auvergne-Rhône-Alpes;84;4
7255;2010-04-24T17:00:00+02:00;101670;-40.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;190;0.5;296.85;274.45;23;25000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;50.0;0;8000.0;30;20;11;99760.0;;;;;;;;;;;;3.1;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1103.0;3100.0;;4.0;0;7500.0;;;;;;;;;;47.059167,2.359833;BOURGES;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;23.700000000000045;;;;;;47.059167;2.359833;161;Bourges;18033;CA Bourges Plus;241800507;Cher;18;Centre-Val de Loire;24;4
7280;2010-04-24T17:00:00+02:00;101600;-30.0;8;20;2.1;296.05;274.35;24;35000.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;;;;;;98990.0;;;;;;;;;;;;5.1;-10.0;;;;;0.0;0.0;;;;710.0;1105.0;;;;;;;;;;;;;;;47.267833,5.088333;DIJON-LONGVIC;8;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;22.900000000000034;;;;;;47.267833;5.088333;219;Ouges;21473;Dijon Métropole;242100410;Côte-d'Or;21;Bourgogne-Franche-Comté;27;4
61970;2010-04-24T17:00:00+02:00;101410;;;190;7.2;302.55;298.05;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-17.054667,42.712;JUAN DE NOVA;;;;29.400000000000034;;;;;;-17.054667;42.712;9;;;;;;;;;4
7510;2010-04-24T20:00:00+02:00;101760;50.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;360;4.1;293.95;284.05;53;40000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;75.0;0;8000.0;30;20;12;101130.0;;;;282.05;;296.25;;;;;;5.7;-10.0;;;0.0;-60.0;0.0;0.0;;0.0;;710.0;1106.0;3100.0;;6.0;0;7500.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;20.80000000000001;8.900000000000034;;23.100000000000023;;;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;4
7643;2010-04-24T23:00:00+02:00;101950;190.0;1;250;2.6;289.65;284.75;73;15000.0;État du ciel inchangé dans l’ensemble;1;1;0.0;;;;;;101850.0;;;;;;;;;;;;4.6;-10.0;;;;;0.0;0.0;;;;710.0;1105.0;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;1;1;État du ciel inchangé dans l’ensemble;16.5;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
7558;2010-04-25T05:00:00+02:00;102130;10.0;3;40;1.0;283.55;282.35;92;;;;;;;;;;;93800.0;;;;;;;;;;;;1.5;-10.0;;;;;0.0;0.0;;;;710.0;1102.0;;;;;;;;;;;;;;;44.1185,3.0195;MILLAU;3;;;10.400000000000034;;;;;;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;4
89642;2010-04-25T05:00:00+02:00;98740;30.0;0;110;3.1;255.75;250.05;58;18000.0;Chute intermittente de flocons de neige, faible au moment de l’observation;7;2;100.0;5;1250.0;35;27;60;98180.0;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;6;1200.0;8.0;4;2400.0;;;;;;;-66.663167,140.001;DUMONT D'URVILLE;0;7;Chute intermittente de flocons de neige, faible au moment de l’observation;-17.399999999999977;;;;;;-66.663167;140.001;43;;;;;;;;;4
7790;2010-04-25T08:00:00+02:00;102040;130.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;230;1.5;288.15;285.25;83;15000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;25.0;1;1250.0;31;20;11;101900.0;;;;283.75;;289.75;;281.15;;;;2.6;-10.0;1;0.0;;;0.0;0.0;;0.0;0.0;710.0;1103.0;;;1.0;8;1200.0;;;;;;;;;;42.540667,9.485167;BASTIA;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;15.0;10.600000000000023;;16.600000000000023;;8.0;42.540667;9.485167;10;Lucciana;2b148;CC de Marana-Golo;200036499;Haute-Corse;2b;Corse;94;4
7761;2010-04-25T14:00:00+02:00;102150;40.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;220;4.1;291.75;287.85;78;15000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;60.0;3;450.0;35;23;10;102040.0;;;;;;;;;;;;6.7;-10.0;;;;;0.0;0.0;0.0;;;710.0;1107.0;;;2.0;8;480.0;;;;;;;;;;41.918,8.792667;AJACCIO;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;18.600000000000023;;;;;;41.918;8.792667;5;Ajaccio;2a004;CA du Pays Ajaccien;242010056;Corse-du-Sud;2a;Corse;94;4
61998;2010-04-25T14:00:00+02:00;98940;;;190;11.8;276.55;274.75;88;15000.0;Pluie, sans congélation, intermittente, faible au moment de l’observation;6;2;100.0;8;450.0;38;61;60;;;;;;;;;;;;;15.9;-10.0;;;;;0.0;;0.0;;;710.0;1116.0;;;1.0;8;390.0;7.0;6;480.0;;;;;;;-49.352333,70.243333;KERGUELEN;;6;Pluie, sans congélation, intermittente, faible au moment de l’observation;3.400000000000034;;;;;;-49.352333;70.243333;29;;;;;;;;;4
7190;2010-04-25T17:00:00+02:00;102000;-70.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;30;1.0;298.15;276.15;24;15000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;75.0;2;3500.0;30;28;12;100260.0;;;;;;;;;;;;5.1;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1105.0;3100.0;;1.0;3;2400.0;6.0;0;7500.0;;;;;;;48.5495,7.640333;STRASBOURG-ENTZHEIM;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;25.0;;;;;;48.5495;7.640333;150;Holtzheim;67212;Eurométropole de Strasbourg;246700488;Bas-Rhin;67;Grand Est;44;4
7481;2010-04-25T17:00:00+02:00;102050;-60.0;En baisse;360;3.6;297.85;278.15;28;30000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;50.0;1;1750.0;32;20;12;99300.0;;;;;;;;;;;;6.2;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1106.0;3100.0;;1.0;8;1800.0;4.0;0;6900.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;24.700000000000045;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;4
61980;2010-03-21T19:00:00+01:00;101590;;;100;2.1;298.25;294.55;80;12000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;50.0;2;800.0;38;20;11;;;;;;;303.75;;;;;;4.6;-10.0;;;;;0.0;;;0.0;;710.0;1105.0;;;2.0;8;690.0;3.0;0;7800.0;;;;;;;-20.8925,55.528667;GILLOT-AEROPORT;;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;25.100000000000023;;;30.600000000000023;;;-20.8925;55.528667;8;Sainte-Marie;97418;CA Intercommunale du Nord de la Réunion (CINOR);249740119;La Réunion;974;La Réunion;4;3
7314;2010-03-21T22:00:00+01:00;102420;40.0;1;330;1.5;281.95;280.25;89;20000.0;État du ciel inchangé dans l’ensemble;1;1;40.0;3;1750.0;35;20;10;102140.0;;;;;;;;;;;;3.6;-10.0;;;;;0.2;0.2;;;;710.0;1104.0;;;3.0;6;1500.0;;;;;;;;;;46.046833,-1.4115;PTE DE CHASSIRON;1;1;État du ciel inchangé dans l’ensemble;8.800000000000011;;;;;;46.046833;-1.4115;11;Saint-Denis-d'Oléron;17323;CC de l'Ile d'Oléron;241700624;Charente-Maritime;17;Nouvelle-Aquitaine;75;3
67005;2010-03-21T22:00:00+01:00;101240;;;50;1.0;300.15;298.15;89;;;;;;;;;;;;;;;;;;;;;;;2.1;-10.0;;;;;0.0;0.0;;;;710.0;1102.0;;;;;;;;;;;;;;;-12.8055,45.282833;PAMANDZI;;;;27.0;;;;;;-12.8055;45.282833;7;Pamandzi;97615;CC de Petite-Terre;200050532;Mayotte;976;Mayotte;6;3
78897;2010-03-21T22:00:00+01:00;101630;-90.0;5;100;5.7;303.05;293.85;58;25000.0;État du ciel inchangé dans l’ensemble;1;1;25.0;2;1250.0;32;20;10;;;;30.0;;;;;;;;;;;;;;;;;;;;;;;;2.0;8;1080.0;;;;;;;;;;16.264,-61.516333;LE RAIZET AERO;5;1;État du ciel inchangé dans l’ensemble;29.900000000000034;;;;;;16.264;-61.516333;11;Les Abymes;97101;CA CAP Excellence;200018653;Guadeloupe;971;Guadeloupe;1;3
78922;2010-03-21T22:00:00+01:00;101450;-110.0;5;80;5.7;300.85;295.55;73;;;;;;;;;;;101150.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.7745,-60.875333;TRINITE-CARAVEL;5;;;27.700000000000045;;;;;;14.7745;-60.875333;26;La Trinité;97230;CA du Pays Nord Martinique;200041788;Martinique;972;Martinique;2;3
89642;2010-03-21T22:00:00+01:00;98570;-50.0;7;130;7.7;263.65;253.95;41;;;;;;;;;;;98020.0;;;;;;;;;;;;15.9;-30.0;;;;;;;;;;1116.0;;;;;;;;;;;;;;;;-66.663167,140.001;DUMONT D'URVILLE;7;;;-9.5;;;;;;-66.663167;140.001;43;;;;;;;;;3
7471;2010-03-22T04:00:00+01:00;;-80.0;8;100;0.5;280.25;277.25;81;;;;;100.0;;450.0;;;;92440.0;85000.0;12550;;;;;;;;;;3.1;-10.0;;;;;0.0;0.0;;;;710.0;1103.0;;;;;;;;;;;;;;;45.0745,3.764;LE PUY-LOUDES;8;;;7.100000000000023;;;;;;45.0745;3.7640000000000002;833;Chaspuzac;43062;CA du Puy-en-Velay;200073419;Haute-Loire;43;Auvergne-Rhône-Alpes;84;3
7168;2010-03-22T07:00:00+01:00;102280;-40.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;170;1.5;272.75;272.35;97;600.0;Brouillard ou brouillard glacé en bancs;Brouillard ou brouillard glacé ou brume sèche épaisse;4;0.0;;;;;;100860.0;;;;272.65;;280.95;;270.15;;;;2.6;-10.0;1;0.0;0.0;-60.0;0.0;0.0;;0.2;0.2;710.0;1103.0;3100.0;;;;;;;;;;;;;;48.324667,4.02;TROYES-BARBEREY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Brouillard ou brouillard glacé ou brume sèche épaisse;Brouillard ou brouillard glacé en bancs;-0.39999999999997726;-0.5;;7.800000000000011;;-3.0;48.324667;4.02;112;Barberey-Saint-Sulpice;10030;CA Troyes Champagne Métropole;200069250;Aube;10;Grand Est;44;3
7621;2010-03-22T07:00:00+01:00;102070;-50.0;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;110;0.5;282.95;282.35;96;5000.0;État du ciel inchangé dans l’ensemble;;;100.0;8;80.0;35;61;60;97720.0;;;;282.75;;283.15;;282.15;;;;2.1;-10.0;1;0.0;0.0;-60.0;0.0;0.0;;0.2;0.8;710.0;1102.0;3100.0;;5.0;7;90.0;8.0;6;480.0;;;;;;;43.188,0.0;TARBES-OSSUN;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;État du ciel inchangé dans l’ensemble;9.800000000000011;9.600000000000023;;10.0;;9.0;43.188;0.0;360;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;3
61998;2010-03-22T07:00:00+01:00;101470;;;270;8.7;277.85;272.05;66;15000.0;État du ciel inchangé dans l’ensemble;8;7;75.0;6;800.0;32;20;10;;;;;274.75;;;;274.15;;;;12.9;-10.0;;;;;0.0;;;;0.6;710.0;1113.0;;;6.0;8;600.0;;;;;;;;;;-49.352333,70.243333;KERGUELEN;;8;État du ciel inchangé dans l’ensemble;4.7000000000000455;1.6000000000000227;;;;1.0;-49.352333;70.243333;29;;;;;;;;;3
7255;2010-03-22T13:00:00+01:00;102120;-100.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;100;2.1;288.85;278.45;50;40000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;25.0;0;8000.0;30;20;12;100150.0;;;;;;;;;;;;5.1;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;710.0;1105.0;3100.0;;2.0;0;7200.0;;;;;;;;;;47.059167,2.359833;BOURGES;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;15.700000000000045;;;;;;47.059167;2.359833;161;Bourges;18033;CA Bourges Plus;241800507;Cher;18;Centre-Val de Loire;24;3
7314;2010-03-22T16:00:00+01:00;102300;10.0;0;260;2.6;284.15;281.05;81;16000.0;État du ciel inchangé dans l’ensemble;1;1;25.0;0;8000.0;30;20;15;102020.0;;;;;;;;;;;;4.6;-10.0;;;;;0.0;;;;;710.0;1105.0;2427.0;;2.0;0;4800.0;;;;;;;;;;46.046833,-1.4115;PTE DE CHASSIRON;0;1;État du ciel inchangé dans l’ensemble;11.0;;;;;;46.046833;-1.4115;11;Saint-Denis-d'Oléron;17323;CC de l'Ile d'Oléron;241700624;Charente-Maritime;17;Nouvelle-Aquitaine;75;3
7591;2010-03-22T16:00:00+01:00;;-70.0;6;220;1.0;284.45;281.15;80;;Pluie, sans congélation, intermittente, faible au moment de l’observation;;;;;;;;;91810.0;85000.0;14880;;;;;;;;;;2.1;-10.0;;;;;0.2;0.6;;;;710.0;1102.0;;;;;;;;;;;;;;;44.565667,6.502333;EMBRUN;6;;Pluie, sans congélation, intermittente, faible au moment de l’observation;11.300000000000011;;;;;;44.565667;6.502333;871;Embrun;5046;CC Serre-Ponçon;200067742;Hautes-Alpes;5;Provence-Alpes-Côte d'Azur;93;3
7627;2010-03-22T16:00:00+01:00;102090;10.0;Stationnaire, la pression atmosphérique est la même que trois heures auparavant;340;1.5;287.25;283.45;78;10000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;100.0;7;450.0;38;61;60;97270.0;;;;;;;;;;;;3.1;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1103.0;3100.0;;6.0;8;390.0;7.0;6;1200.0;;;;;;;43.005333,1.106833;ST GIRONS;Stationnaire, la pression atmosphérique est la même que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;14.100000000000023;;;;;;43.005333;1.106833;414;Lorp-Sentaraille;9289;CC Couserans-Pyrénées;200067940;Ariège;9;Occitanie;76;3
7240;2010-03-22T19:00:00+01:00;102050;50.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;250;3.6;286.65;279.55;62;35000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;10.0;0;8000.0;30;20;11;100720.0;;;;274.05;;290.15;;;;;;8.2;-10.0;;;0.0;-60.0;0.0;0.0;;;;710.0;1108.0;3100.0;;1.0;0;6900.0;;;;;;;;;;47.4445,0.727333;TOURS;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;13.5;0.9000000000000341;;17.0;;;47.4445;0.727333;108;Parçay-Meslay;37179;Tours Métropole Val de Loire;243700754;Indre-et-Loire;37;Centre-Val de Loire;24;3
7314;2010-03-22T19:00:00+01:00;102290;-10.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;210;1.5;283.45;279.55;77;16000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;40.0;3;1250.0;35;20;10;102010.0;;;;280.45;;284.95;;;;;;3.1;-10.0;;;;;0.0;0.0;;;;710.0;1103.0;2427.0;;3.0;6;990.0;;;;;;;;;;46.046833,-1.4115;PTE DE CHASSIRON;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;10.300000000000011;7.300000000000011;;11.800000000000011;;;46.046833;-1.4115;11;Saint-Denis-d'Oléron;17323;CC de l'Ile d'Oléron;241700624;Charente-Maritime;17;Nouvelle-Aquitaine;75;3
7761;2010-03-22T19:00:00+01:00;101850;0.0;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;210;0.5;286.65;285.35;92;12000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;75.0;3;450.0;38;20;12;101740.0;;;;284.25;;292.05;;;;;;2.6;-10.0;;;;;0.0;0.0;;0.0;;710.0;1103.0;;;2.0;7;450.0;6.0;0;6900.0;;;;;;;41.918,8.792667;AJACCIO;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;13.5;11.100000000000023;;18.900000000000034;;;41.918;8.792667;5;Ajaccio;2a004;CA du Pays Ajaccien;242010056;Corse-du-Sud;2a;Corse;94;3
7790;2010-03-22T19:00:00+01:00;101960;10.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;0;0.0;286.85;285.05;89;18000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;100.0;7;450.0;38;61;60;101820.0;;;;283.35;;289.25;;;;;;2.6;-10.0;;;;;0.0;0.0;;0.0;;710.0;1103.0;;;1.0;8;390.0;7.0;6;930.0;;;;;;;42.540667,9.485167;BASTIA;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;13.700000000000045;10.200000000000045;;16.100000000000023;;;42.540667;9.485167;10;Lucciana;2b148;CC de Marana-Golo;200036499;Haute-Corse;2b;Corse;94;3
